2156,0.00000498,17,testCase2b,greedy
2157,0.00000768,18,testCase2b,greedy
2158,0.00000898,19,testCase2b,greedy
2159,0.00000892,20,testCase2b,greedy
2160,0.0000091,21,testCase2b,greedy
2161,0.00000944,22,testCase2b,greedy
2162,0.00000883,18,testCase2b,greedy
2163,0.0000087,17,testCase2b,greedy
2164,0.00000818,18,testCase2b,greedy
2165,0.00000498,19,testCase2b,greedy
2166,0.00000838,20,testCase2b,greedy
2167,0.00000896,21,testCase2b,greedy
2168,0.00000872,22,testCase2b,greedy
2169,0.00000877,18,testCase2b,greedy
2170,0.00000835,19,testCase2b,greedy
2171,0.00000957,20,testCase2b,greedy
2172,0.00000667,21,testCase2b,greedy
2173,0.00000592,22,testCase2b,greedy
2174,0.00000507,16,testCase2b,greedy
2175,0.00000498,17,testCase2b,greedy
2176,0.00000791,18,testCase2b,greedy
2177,0.00000862,19,testCase2b,greedy
2178,0.00000924,20,testCase2b,greedy
2179,0.0000081,21,testCase2b,greedy
2180,0.00000842,17,testCase2b,greedy
2181,0.00000889,18,testCase2b,greedy
2182,0.00000872,19,testCase2b,greedy
2183,0.0000088,20,testCase2b,greedy
2184,0.00000885,21,testCase2b,greedy
2185,0.00000871,22,testCase2b,greedy
2186,0.00000869,18,testCase2b,greedy
2187,0.00000816,17,testCase2b,greedy
2188,0.00000497,18,testCase2b,greedy
2189,0.00000638,19,testCase2b,greedy
2190,0.00000949,20,testCase2b,greedy
2191,0.0000115,21,testCase2b,greedy
2192,0.00000666,22,testCase2b,greedy
2193,0.00000574,18,testCase2b,greedy
2194,0.00000593,19,testCase2b,greedy
2195,0.00000499,20,testCase2b,greedy
2196,0.00000492,21,testCase2b,greedy
2197,0.0000054,22,testCase2b,greedy
2198,0.00000496,23,testCase2b,greedy
2199,0.0000049,19,testCase2b,greedy
2200,0.00000497,18,testCase2b,greedy
,,,,
,,,,
2000,0.00001676,67,testCase3,greedy
2001,0.00001612,68,testCase3,greedy
2002,0.00001656,67,testCase3,greedy
2003,0.00001604,68,testCase3,greedy
2004,0.00001633,67,testCase3,greedy
2005,0.00001729,68,testCase3,greedy
2006,0.00001635,67,testCase3,greedy
2007,0.00001668,68,testCase3,greedy
2008,0.00001426,67,testCase3,greedy
2009,0.00000961,68,testCase3,greedy
2010,0.00001059,67,testCase3,greedy
2011,0.00000976,68,testCase3,greedy
2012,0.00000978,68,testCase3,greedy
2013,0.00000994,69,testCase3,greedy
2014,0.00000978,68,testCase3,greedy
2015,0.00000969,69,testCase3,greedy
2016,0.00000987,68,testCase3,greedy
2017,0.00000999,69,testCase3,greedy
2018,0.00001513,68,testCase3,greedy
2019,0.00001099,69,testCase3,greedy
2020,0.00000975,68,testCase3,greedy
2021,0.0000101,69,testCase3,greedy
2022,0.00001413,68,testCase3,greedy
2023,0.00001658,69,testCase3,greedy
2024,0.00001736,68,testCase3,greedy
2025,0.0000155,69,testCase3,greedy
2026,0.0000144,68,testCase3,greedy
2027,0.00001607,69,testCase3,greedy
2028,0.00000986,68,testCase3,greedy
2029,0.00001445,69,testCase3,greedy
2030,0.00001643,68,testCase3,greedy
2031,0.00001662,69,testCase3,greedy
2032,0.00001645,68,testCase3,greedy
2033,0.00001602,69,testCase3,greedy
2034,0.0000108,68,testCase3,greedy
2035,0.00000961,69,testCase3,greedy
2036,0.00001554,68,testCase3,greedy
2037,0.00001169,69,testCase3,greedy
2038,0.0000097,68,testCase3,greedy
